reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,sentiment
12462,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",3 years ago,"Quick and cheerful service. The food was fine. However, the coffee tasted burnt and the canned apple juice really wasn't the best.",4 stars,negative
1236,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",4 years ago,It's fast food.,3 stars,neutral
4360,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,"Took mad long getting my m&m McFlurry, missed my X27 express bus the last one of the night, all because they didnï¿½ï¿½ï¿½ï¿½ï¿½ï",1 star,neutral
21504,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,"Food was okay, They also have kids play area which kids would enjoy",4 stars,positive
11389,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,This place is horrible do not ever ever eat at this location. It took 20 minutes for 2 ice coffee's and the managers never even acknowlege that we were waiting.,1 star,neutral
24274,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",7 months ago,It's not actually a 24-hour store. They're open but if you go at night around 3:00 a.m. and 4:00 a.m. it's going to be closed I think they switch for a dinner to breakfast but it's unfair for people who work third shift like myself. I can almost never get McDonald's. It's funny cuz they also barricade all the doors and drive throughs.,1 star,neutral
6902,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,Buttermilk chickem was overcooked but everything else was great,4 stars,positive
67,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 months ago,Got Wrong orderï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1 star,neutral
23032,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",3 years ago,"Ridiculous.. i am not one to ridicule, this is pure ridiculousness... I should not have to check behind people that are begging for higher wages and they can't even get a kids meal right... you forgot the nuggets and I also ordered fries and apples... I received  double fries,  no nuggets, as well as missing the sauces that were to accompany the nuggets. I tried calling when I arrived back. No one answered the phone!!! Here is your negative review that could've been rectified with you answering the phone to address these issues",1 star,negative
20579,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,Good and hot quick and friendly,5 stars,positive
28235,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",2 years ago,I didn't get much sugar for my coffee all milk and day getting served my Burger not my Burger my sausage mcmuffin didn't give it to me in the morning They got me for some money not a pleasant place to go when you hungry you want your food,2 stars,neutral
28011,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,"the drive-thru line is super long and aside from that, the people who should be taking your order there don't even answer when you get to the ordering station. It took us about 15 minutes to get a simple order and that was too long.",2 stars,neutral
15702,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",a year ago,McD's is always a good place to eat no matter what I get,4 stars,positive
18769,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,2 years ago,Excellent ,5 stars,positive
5273,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,5 months ago,"Avoid at all cost, they always pull you forward even if you got a simple order. Rude staff do not come here",1 star,neutral
33017,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",2 years ago,Always great ï¿½ï¿½ï¿,4 stars,positive
13104,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",a year ago,We only eat halal food. The fillet o fish is a good choice for us but the price is high. Though itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,4 stars,positive
1466,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",2 years ago,Good ,4 stars,positive
23630,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",a year ago,Terrible service. Charged me $7.98 for 2 snack size McFlurries when that is the price for 2 regular size. Asked for a meal and only gave me the burger. Full of dumb people that canï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1 star,negative
22106,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,Its McDonalds,2 stars,neutral
24221,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",9 months ago,"Fairy fast service considering how busy this location was. Could have been a little cleaner. Food was good, but unfortunately certain items that are only available their menu were not available when we went. Large inside playground and has a arcade.",4 stars,positive
27010,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",5 years ago,Is not a healthy food but when you are hungry you got to eat.ï¿½ï¿½ï¿,3 stars,neutral
24511,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",2 years ago,"Found the drive through staff to be rude on a regular basis over the course of several visits. If you can go a few miles down the road, the Sand Lake location on I-drive is much better.",2 stars,neutral
28295,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",6 years ago,"This McDonald's is really hit or miss. I've had good experiences, I've had horrifically terrible experience. But I don't expect much because the people are underpaid.",3 stars,positive
24877,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,9 months ago,"I've been ordering from this location via Uber Eats for a couple of years.  They are no longer able serve an acceptable Breakfast Burrito.
OLD, CRUNCHY, NUKED TO THE PAPER WRAPPING.   Why?  It can't be laziness.  It's their business ... training poor?  EVERY TIME all other items are fine except for this item.",2 stars,negative
6757,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",5 years ago,"Great service, lines was a little long though!",5 stars,positive
29665,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",3 years ago,Excellent ,5 stars,positive
24209,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",5 months ago,"This location offers pizza, pasta, and more. It has an arcade on the 2nd floor that acts as the play area. This McDonald's is the largest McDonald's and is close to both amusement parks. Therefore, it will always be a go-to stop for me on vacation. The pizza at McDonald's is freshly baked to perfection by a McPit Master",5 stars,positive
11762,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,Horrible service......,1 star,neutral
7874,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,"Good was good, but took 7 minutes to get me an iced coffee.",2 stars,positive
28673,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,Fast and ok food... Was a little cold.,4 stars,negative
24378,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",3 years ago,Took forever to get our food every day we were there this week when they got very busy. One night we were there for almost an hour waiting in a crowd. I feel like they might have been understaffed because they weren't working quickly. Everything was good and correct but they ran out of one items I ordered so they replaced it with a different flavor.,3 stars,positive
27567,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,565",a year ago,"My children find a dead mouse. I requested to speak with the supervisor.....made her aware of the situation.....She HAD THE NERVE TO TELL ME THAT SOMEONE (IMPLYING MAYBE ONE OF MY KIDS) MUST HAVE JUST PUT IT THERE.
***YES, we had already eaten the food.....if not.....I would have requested a FULL REFUND***",1 star,neutral
26024,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",3 years ago,"Trash cans are overflowing, places very dirty workers were walking around in circles like they were on drugs only one person was even attempting to help customers. Had to wait 15 minutes and after constantly asking the help for one cup of coffee. Other customers were visibly frustrated as well.",1 star,negative
16100,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",7 months ago,Excellent ,5 stars,positive
8393,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",4 years ago,Fast service,5 stars,neutral
3597,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"A traditional MC Do, it's fast and it's good. You can take a break and enjoy the Wi-Fi.",4 stars,positive
7318,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,Very Limited parking for big rigs 28 Footers okay,5 stars,neutral
32549,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",2 years ago,"To go order without napkins, no sauces (asked BBQ for the nuggets). Diet Coke was a mix of flavors.",2 stars,neutral
19165,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",3 weeks ago,"It sucks because this place does have good staff, but thereï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s also staff that just doesnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t care. I ordered an iced caramel frapuccino in the drive thru, they asked me to park and had someone bring a hot frappe. I told the woman it shouldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½v",1 star,positive
116,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",5 years ago,"Always busy, sort of slow (but not too slow). Dangerous intersection, when leaving the drive thru. The food the couple of times I have been here seemed old or dry, it wasn't bad, just not very good.",2 stars,positive
980,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",5 years ago,Good deals and friendly service (most of the time). The drive thru wait time is always very long.,2 stars,positive
31870,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,Very good customer service!!!,5 stars,positive
24546,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",3 years ago,"Just went through the drive thru, young lady at payment window needs additional training on what is considered proper customer care.  She was having a full on conversation with a coworker related to a personal matter (candy she had sitting on the counter next to her), the other coworker indicated she had a customer to which she stated "" I dont care"".  She continued her conversation leaving me sitting there until she finished. Never said hello or thank you.
Once I received my food it was in a bag dripping with grease.
I should have driven a quarter mile up the road to Wendys.
Shameful",1 star,neutral
28101,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",7 years ago,I work at Ponderosa Steakhouse next door to this McDonalds. I have visited this location many times. When there is no business and its slow the workers just stand around talking like nothing going on. I've tried to place my order many times in hopes that I'd receive my food fast enough to get my food and head to work next door before I have to clock in and start my shift. The management is slow and doesn't help out as I figured they wouldn't. My mother went here as well after dropping my off at work to only experience this as well. Many people have to wait foreverrrrr just to get a simple order. The last time I went I just ordered an ice coffee French vanilla and instead of handing me the ice coffee they placed it besides a counter and made me wait 12 minutes for it. I didn't ask anyone this time because im just feed up with this location. If you want McDonalds DO NOT! and I repeat DO NOT VISIT THIS LOCATION!!! They care more about drivethrew then there customers eating inside or taking it to go!!!!!! I'd rare this place 0 if I could.,1 star,neutral
